Date,Region,Bed_TOT,BedAdult_TOT,CriticalCare,ED,Inpatient,Inpatient_Used,InpatientAdult,InpatientAdult_Used,ICU,ICU_Used,ICUAdult,ICUAdult_Used,BurnCare,MedSurg,Obstetric,OR,InpatientPediatric,InpatientPediatric_Used,PediatricICU,Psychiatric,Morgue_Avail,Morgue_TOT,NegPress_Avail,NegPress_TOT,MechVent_Used,MechVent,Vent_Avail,Vent_TOT,NumInpatients,NumInpatients_Crit,NumInpatients_Vent,NumInpatient_Dis,AdultCases_TOT,AdultCases_TOT_pos,PedCases_TOT,PedCases_TOT_pos,VentedCases,AdultCases_ICU,AdultCases_ICU_pos,EDCases_Prev,Elasto_Filters,Elasto_Resp,PAPR_Batteries,PAPR_Filters,PAPRs,CAPRs,Respirators_TOT,Gloves,Coveralls,Isolation_Gowns,Surgical_Gowns,Surgical_Masks,N95_Masks,Shields,Goggles,EyeProtect_TOT,Gowns_TOT,GownsReuse_TOT,Gloves_0_3,Gloves_4_7,N95_0_3,N95_4_7,SurgicalMasks_0_3,SurgicalMasks_4_7,EyeProtect_0_3,EyeProtect_4_7,Gowns_0_3,Gowns_4_7,Reporting_Capacity,Reporting_PPE,Notes,Link
2020-04-08,5,1847,,,228,,,,,,,78,,,570,,,,,,,27,,129,189,,,128,193,58,22,11,9,,,,,,,,,,,,,,,,664772,981,55580,6761,87653,18894,17148,7455,,,,,,,,,,,,,,89.3%,77%,"Data is self-reported by hospitals daily to the EM Resource System per MDHHS Director Robert Gordon’s Emergency Order. 
Changes in inventory numbers have likely occurred since reporting was completed. 
This information will be updated daily by 7 p.m. 
Information about Healthcare Coalition Regions is available on the MDHHS website.",
2020-04-08,6,2335,,,365,,,,,,,87,,,751,,,,,,,68,,82,128,,,311,398,76,38,22,15,,,,,,,,,,,,,,,,15422442,2433,34672,18378,411048,73427,23807,34040,,,,,,,,,,,,,,89.3%,77%,"Data is self-reported by hospitals daily to the EM Resource System per MDHHS Director Robert Gordon’s Emergency Order. 
Changes in inventory numbers have likely occurred since reporting was completed. 
This information will be updated daily by 7 p.m. 
Information about Healthcare Coalition Regions is available on the MDHHS website.",
2020-04-08,7,971,,,131,,,,,,,42,,,411,,,,,,,25,,125,153,,,100,128,21,32,14,18,,,,,,,,,,,,,,,,1395267,518,19968,4538,86263,13182,5614,3107,,,,,,,,,,,,,,89.3%,77%,"Data is self-reported by hospitals daily to the EM Resource System per MDHHS Director Robert Gordon’s Emergency Order. 
Changes in inventory numbers have likely occurred since reporting was completed. 
This information will be updated daily by 7 p.m. 
Information about Healthcare Coalition Regions is available on the MDHHS website.",
2020-04-08,8,549,,,148,,,,,,,30,,,231,,,,,,,25,,59,61,,,69,83,11,16,10,13,,,,,,,,,,,,,,,,475912,1699,17078,6709,104402,33921,4679,587,,,,,,,,,,,,,,89.3%,77%,"Data is self-reported by hospitals daily to the EM Resource System per MDHHS Director Robert Gordon’s Emergency Order. 
Changes in inventory numbers have likely occurred since reporting was completed. 
This information will be updated daily by 7 p.m. 
Information about Healthcare Coalition Regions is available on the MDHHS website.",
2020-04-09,1,1714,,,259,,,,,,,78,,,370,,,,,,,29,,166,185,,,139,242,23,16,51,48,,,,,,,,,,,,,,,,1354814,7376,90817,19720,677409,45130,9848,6545,,,,0,0,0,1,0,0,0,0,1,0,89%,75%,"Data is self-reported by hospitals daily to the EM Resource System per MDHHS Director Robert Gordon’s Emergency Order. 
Changes in inventory numbers have likely occurred since reporting was completed. 
This information will be updated daily by 7 p.m. 
Information about Healthcare Coalition Regions is available on the MDHHS website.","https://web.archive.org/web/20200409224800/https://www.michigan.gov/coronavirus/0,9753,7-406-98159-523641--,00.html"
2020-04-09,2N,5147,,,441,,,,,,,106,,,556,,,,,,,72,,54,216,,,270,693,275,32,455,218,,,,,,,,,,,,,,,,2238767,6214,76202,36003,408376,104668,37888,14472,,,,0,3,2,4,1,2,1,2,2,2,89%,75%,"Data is self-reported by hospitals daily to the EM Resource System per MDHHS Director Robert Gordon’s Emergency Order. 
Changes in inventory numbers have likely occurred since reporting was completed. 
This information will be updated daily by 7 p.m. 
Information about Healthcare Coalition Regions is available on the MDHHS website.","https://web.archive.org/web/20200409224800/https://www.michigan.gov/coronavirus/0,9753,7-406-98159-523641--,00.html"
2020-04-09,2S,6001,,,478,,,,,,,108,,,520,,,,,,,103,,232,360,,,402,1030,316,83,706,321,,,,,,,,,,,,,,,,1724409,4992,71034,16013,418830,140572,40789,3347,,,,2,1,3,2,1,3,2,2,0,4,89%,75%,"Data is self-reported by hospitals daily to the EM Resource System per MDHHS Director Robert Gordon’s Emergency Order. 
Changes in inventory numbers have likely occurred since reporting was completed. 
This information will be updated daily by 7 p.m. 
Information about Healthcare Coalition Regions is available on the MDHHS website.","https://web.archive.org/web/20200409224800/https://www.michigan.gov/coronavirus/0,9753,7-406-98159-523641--,00.html"
2020-04-09,3,3464,,,343,,,,,,,93,,,705,,,,,,,46,,104,196,,,93,282,75,19,126,59,,,,,,,,,,,,,,,,1452066,2223,85561,20922,135538,57853,19805,8634,,,,0,2,1,0,1,0,0,0,1,0,89%,75%,"Data is self-reported by hospitals daily to the EM Resource System per MDHHS Director Robert Gordon’s Emergency Order. 
Changes in inventory numbers have likely occurred since reporting was completed. 
This information will be updated daily by 7 p.m. 
Information about Healthcare Coalition Regions is available on the MDHHS website.","https://web.archive.org/web/20200409224800/https://www.michigan.gov/coronavirus/0,9753,7-406-98159-523641--,00.html"
2020-04-09,5,1847,,,219,,,,,,,78,,,596,,,,,,,25,,143,191,,,135,193,20,4,15,23,,,,,,,,,,,,,,,,745618,1356,57274,6950,56015,18973,17140,6622,,,,0,1,1,1,0,1,0,0,0,0,89%,75%,"Data is self-reported by hospitals daily to the EM Resource System per MDHHS Director Robert Gordon’s Emergency Order. 
Changes in inventory numbers have likely occurred since reporting was completed. 
This information will be updated daily by 7 p.m. 
Information about Healthcare Coalition Regions is available on the MDHHS website.","https://web.archive.org/web/20200409224800/https://www.michigan.gov/coronavirus/0,9753,7-406-98159-523641--,00.html"
2020-04-09,6,2327,,,381,,,,,,,109,,,863,,,,,,,66,,110,144,,,330,398,24,7,21,5,,,,,,,,,,,,,,,,15440951,2741,37435,21895,425391,176429,32075,23172,,,,0,0,0,0,0,1,0,1,0,1,89%,75%,"Data is self-reported by hospitals daily to the EM Resource System per MDHHS Director Robert Gordon’s Emergency Order. 
Changes in inventory numbers have likely occurred since reporting was completed. 
This information will be updated daily by 7 p.m. 
Information about Healthcare Coalition Regions is available on the MDHHS website.","https://web.archive.org/web/20200409224800/https://www.michigan.gov/coronavirus/0,9753,7-406-98159-523641--,00.html"
2020-04-09,7,971,,,170,,,,,,,40,,,405,,,,,,,24,,126,153,,,128,150,6,5,12,14,,,,,,,,,,,,,,,,1345946,518,19725,4458,85480,13386,5723,6081,,,,0,0,0,0,0,0,0,0,0,0,89%,75%,"Data is self-reported by hospitals daily to the EM Resource System per MDHHS Director Robert Gordon’s Emergency Order. 
Changes in inventory numbers have likely occurred since reporting was completed. 
This information will be updated daily by 7 p.m. 
Information about Healthcare Coalition Regions is available on the MDHHS website.","https://web.archive.org/web/20200409224800/https://www.michigan.gov/coronavirus/0,9753,7-406-98159-523641--,00.html"
2020-04-09,8,549,,,150,,,,,,,33,,,256,,,,,,,26,,57,65,,,70,83,5,3,8,12,,,,,,,,,,,,,,,,474845,1697,17007,7238,121014,34235,4256,582,,,,0,0,1,0,0,0,0,0,0,0,89%,75%,"Data is self-reported by hospitals daily to the EM Resource System per MDHHS Director Robert Gordon’s Emergency Order. 
Changes in inventory numbers have likely occurred since reporting was completed. 
This information will be updated daily by 7 p.m. 
Information about Healthcare Coalition Regions is available on the MDHHS website.","https://web.archive.org/web/20200409224800/https://www.michigan.gov/coronavirus/0,9753,7-406-98159-523641--,00.html"
2020-04-10,1,1714,,,272,,,,,,,94,,,372,,,,,,,29,,144,167,,,163,242,77,65,49,32,,,,,,,,,,,,,,,,1406069,7542,92457,18988,682492,73132,16202,9632,,,,,,,,,,,,,,91%,76%,"Data is self-reported by hospitals daily to the EM Resource System per MDHHS Director Robert Gordon’s Emergency Order. 
Changes in inventory numbers have likely occurred since reporting was completed. 
This information will be updated daily by 7 p.m. 
Information about Healthcare Coalition Regions is available on the MDHHS website.","https://web.archive.org/web/20200411194029/https://www.michigan.gov/coronavirus/0,9753,7-406-98159-523641--,00.html"
2020-04-10,2N,5150,,,412,,,,,,,62,,,638,,,,,,,79,,30,212,,,270,672,1641,510,450,132,,,,,,,,,,,,,,,,3385139,6402,99503,70325,444036,115259,104328,19436,,,,,,,,,,,,,,91%,76%,"Data is self-reported by hospitals daily to the EM Resource System per MDHHS Director Robert Gordon’s Emergency Order. 
Changes in inventory numbers have likely occurred since reporting was completed. 
This information will be updated daily by 7 p.m. 
Information about Healthcare Coalition Regions is available on the MDHHS website.","https://web.archive.org/web/20200411194029/https://www.michigan.gov/coronavirus/0,9753,7-406-98159-523641--,00.html"
2020-04-10,2S,6203,,,589,,,,,,,110,,,585,,,,,,,120,,166,379,,,412,1133,1535,759,773,284,,,,,,,,,,,,,,,,2694085,2906,131074,32998,342024,218187,128984,9749,,,,,,,,,,,,,,91%,76%,"Data is self-reported by hospitals daily to the EM Resource System per MDHHS Director Robert Gordon’s Emergency Order. 
Changes in inventory numbers have likely occurred since reporting was completed. 
This information will be updated daily by 7 p.m. 
Information about Healthcare Coalition Regions is available on the MDHHS website.","https://web.archive.org/web/20200411194029/https://www.michigan.gov/coronavirus/0,9753,7-406-98159-523641--,00.html"
2020-04-10,3,3465,,,407,,,,,,,97,,,861,,,,,,,60,,100,205,,,101,279,225,145,111,49,,,,,,,,,,,,,,,,1607848,2219,105945,17367,185221,71959,38320,18597,,,,,,,,,,,,,,91%,76%,"Data is self-reported by hospitals daily to the EM Resource System per MDHHS Director Robert Gordon’s Emergency Order. 
Changes in inventory numbers have likely occurred since reporting was completed. 
This information will be updated daily by 7 p.m. 
Information about Healthcare Coalition Regions is available on the MDHHS website.","https://web.archive.org/web/20200411194029/https://www.michigan.gov/coronavirus/0,9753,7-406-98159-523641--,00.html"
2020-04-10,5,1824,,,234,,,,,,,112,,,568,,,,,,,26,,117,156,,,154,204,55,33,20,25,,,,,,,,,,,,,,,,1230668,1326,59064,8484,62752,25754,4915,10873,,,,,,,,,,,,,,91%,76%,"Data is self-reported by hospitals daily to the EM Resource System per MDHHS Director Robert Gordon’s Emergency Order. 
Changes in inventory numbers have likely occurred since reporting was completed. 
This information will be updated daily by 7 p.m. 
Information about Healthcare Coalition Regions is available on the MDHHS website.","https://web.archive.org/web/20200411194029/https://www.michigan.gov/coronavirus/0,9753,7-406-98159-523641--,00.html"
2020-04-10,6,2455,,,422,,,,,,,119,,,802,,,,,,,68,,116,140,,,324,418,69,29,17,28,,,,,,,,,,,,,,,,15000806,1439,37098,12731,588502,179871,42347,24784,,,,,,,,,,,,,,91%,76%,"Data is self-reported by hospitals daily to the EM Resource System per MDHHS Director Robert Gordon’s Emergency Order. 
Changes in inventory numbers have likely occurred since reporting was completed. 
This information will be updated daily by 7 p.m. 
Information about Healthcare Coalition Regions is available on the MDHHS website.","https://web.archive.org/web/20200411194029/https://www.michigan.gov/coronavirus/0,9753,7-406-98159-523641--,00.html"
2020-04-10,7,971,,,155,,,,,,,40,,,423,,,,,,,25,,129,157,,,130,153,19,31,12,32,,,,,,,,,,,,,,,,1314063,523,19724,4437,88963,14142,5810,6077,,,,,,,,,,,,,,91%,76%,"Data is self-reported by hospitals daily to the EM Resource System per MDHHS Director Robert Gordon’s Emergency Order. 
Changes in inventory numbers have likely occurred since reporting was completed. 
This information will be updated daily by 7 p.m. 
Information about Healthcare Coalition Regions is available on the MDHHS website.","https://web.archive.org/web/20200411194029/https://www.michigan.gov/coronavirus/0,9753,7-406-98159-523641--,00.html"
2020-04-10,8,559,,,148,,,,,,,40,,,266,,,,,,,26,,61,64,,,71,84,15,10,9,13,,,,,,,,,,,,,,,,473615,1695,23822,7203,105977,38516,4909,610,,,,,,,,,,,,,,91%,76%,"Data is self-reported by hospitals daily to the EM Resource System per MDHHS Director Robert Gordon’s Emergency Order. 
Changes in inventory numbers have likely occurred since reporting was completed. 
This information will be updated daily by 7 p.m. 
Information about Healthcare Coalition Regions is available on the MDHHS website.","https://web.archive.org/web/20200411194029/https://www.michigan.gov/coronavirus/0,9753,7-406-98159-523641--,00.html"
2020-04-11,1,1734,,,278,,,,,,,92,,0,359,84,57,47,,11,47,31,,159,194,,,178,244,,,,,,,,,,,,,9,15,196,325,105,56,,1426659,8444,87296,19990,675307,97446,32871,9658,,,,,,,,,,,,,,81.58%,66%,"Data is self-reported by hospitals daily to the EM Resource System per MDHHS Director Robert Gordon’s Emergency Order. 
Changes in inventory numbers have likely occurred since reporting was completed. 
This information will be updated daily by 7 p.m. 
Information about Healthcare Coalition Regions is available on the MDHHS website.","https://web.archive.org/web/20200412212121/https://www.michigan.gov/coronavirus/0,9753,7-406-98159-523641--,00.html"
2020-04-11,2N,5185,,,384,,,,,,,74,,0,622,198,53,79,,3,99,75,,32,214,,,294,685,,,,,,,,,,,,,0,0,355,537,229,134,,3787961,4449,103074,74962,562816,112964,105780,21866,,,,,,,,,,,,,,81.58%,66%,"Data now includes information for two additional hospitals in Region 2N, Pontiac General Hospital and Henry Ford Kingwood Hospital 
Data is self-reported by hospitals daily to the EM Resource System per MDHHS Director Robert Gordon’s Emergency Order. 
Changes in inventory numbers have likely occurred since reporting was completed. 
This information will be updated daily by 7 p.m. 
Information about Healthcare Coalition Regions is available on the MDHHS website.","https://web.archive.org/web/20200412212121/https://www.michigan.gov/coronavirus/0,9753,7-406-98159-523641--,00.html"
2020-04-11,2S,6479,,,632,,,,,,,138,,14,602,199,46,225,,80,89,113,,177,383,,,467,1137,,,,,,,,,,,,,1866,5,459,839,162,109,,2645179,6168,153171,33274,873460,262464,159304,9783,,,,,,,,,,,,,,81.58%,66%,"Data is self-reported by hospitals daily to the EM Resource System per MDHHS Director Robert Gordon’s Emergency Order. 
Changes in inventory numbers have likely occurred since reporting was completed. 
This information will be updated daily by 7 p.m. 
Information about Healthcare Coalition Regions is available on the MDHHS website.","https://web.archive.org/web/20200412212121/https://www.michigan.gov/coronavirus/0,9753,7-406-98159-523641--,00.html"
2020-04-11,3,3425,,,420,,,,,,,101,,1,928,101,73,120,,10,92,58,,103,193,,,108,275,,,,,,,,,,,,,19324,203837,206,393,157,256,,1684505,2219,88,12,119634,110434,43296,21462,,,,,,,,,,,,,,81.58%,66%,"Data is self-reported by hospitals daily to the EM Resource System per MDHHS Director Robert Gordon’s Emergency Order. 
Changes in inventory numbers have likely occurred since reporting was completed. 
This information will be updated daily by 7 p.m. 
Information about Healthcare Coalition Regions is available on the MDHHS website.","https://web.archive.org/web/20200412212121/https://www.michigan.gov/coronavirus/0,9753,7-406-98159-523641--,00.html"
2020-04-11,5,1805,,,237,,,,,,,112,,13,547,76,32,41,,3,45,31,,127,187,,,153,208,,,,,,,,,,,,,34,20,251,397,163,113,,1264052,1326,57434,8613,68993,27604,5065,10763,,,,,,,,,,,,,,81.58%,66%,"Data is self-reported by hospitals daily to the EM Resource System per MDHHS Director Robert Gordon’s Emergency Order. 
Changes in inventory numbers have likely occurred since reporting was completed. 
This information will be updated daily by 7 p.m. 
Information about Healthcare Coalition Regions is available on the MDHHS website.","https://web.archive.org/web/20200412212121/https://www.michigan.gov/coronavirus/0,9753,7-406-98159-523641--,00.html"
2020-04-11,6,2453,,,372,,,,,,,101,,54,826,186,78,94,,22,22,67,,116,147,,,324,418,,,,,,,,,,,,,36,14,237,594,258,81,,15037946,1437,37913,12798,613948,185960,42487,24786,,,,,,,,,,,,,,81.58%,66%,"Data is self-reported by hospitals daily to the EM Resource System per MDHHS Director Robert Gordon’s Emergency Order. 
Changes in inventory numbers have likely occurred since reporting was completed. 
This information will be updated daily by 7 p.m. 
Information about Healthcare Coalition Regions is available on the MDHHS website.","https://web.archive.org/web/20200412212121/https://www.michigan.gov/coronavirus/0,9753,7-406-98159-523641--,00.html"
2020-04-11,7,971,,,146,,,,,,,42,,0,412,48,40,24,,0,7,25,,138,154,,,102,123,,,,,,,,,,,,,0,0,139,162,115,39,,1286174,423,18800,4331,85074,23727,5683,6061,,,,,,,,,,,,,,81.58%,66%,"Data is self-reported by hospitals daily to the EM Resource System per MDHHS Director Robert Gordon’s Emergency Order. 
Changes in inventory numbers have likely occurred since reporting was completed. 
This information will be updated daily by 7 p.m. 
Information about Healthcare Coalition Regions is available on the MDHHS website.","https://web.archive.org/web/20200412212121/https://www.michigan.gov/coronavirus/0,9753,7-406-98159-523641--,00.html"
2020-04-11,8,584,,,145,,,,,,,37,,18,246,52,34,49,,0,20,26,,60,65,,,71,84,,,,,,,,,,,,,0,0,136,353,143,2,,750585,1695,16844,7165,103394,34737,5110,579,,,,,,,,,,,,,,81.58%,66%,"Data is self-reported by hospitals daily to the EM Resource System per MDHHS Director Robert Gordon’s Emergency Order. 
Changes in inventory numbers have likely occurred since reporting was completed. 
This information will be updated daily by 7 p.m. 
Information about Healthcare Coalition Regions is available on the MDHHS website.","https://web.archive.org/web/20200412212121/https://www.michigan.gov/coronavirus/0,9753,7-406-98159-523641--,00.html"
